algorithm, signals, videoshots, workstations, signal2Shots, shot2Workstations, displaysMinimum, displaysMaximum, displaysTotal, scenario generation time, steps, total_pairs, rMetric, rLimit, rRelation
Seq, 1000,100,10,12,2,2,5,33,5,12000,12000,1.0,0.030303030303030304
Greedy, 1000,100,10,12,2,2,5,33,21,9723,12000,1.234186979327368,0.03739960543416267
SingleFlow, 1000,100,10,12,2,2,5,33,7670,1000,12000,12.0,0.36363636363636365
CliqueFlow, 1000,100,10,12,2,2,5,33,8036,741,12000,16.194331983805668,0.490737332842596
Seq, 1000,100,10,12,2,2,5,31,4,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,13,9965,12000,1.2042147516307076,0.038845637149377665
SingleFlow, 1000,100,10,12,2,2,5,31,6748,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,7539,738,12000,16.260162601626018,0.5245213742460005
Seq, 1000,100,10,12,2,2,5,30,4,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,14,9905,12000,1.2115093387178193,0.04038364462392731
SingleFlow, 1000,100,10,12,2,2,5,30,7909,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,7686,742,12000,16.172506738544474,0.5390835579514824
Seq, 1000,100,10,12,2,2,5,28,4,12000,12000,1.0,0.03571428571428571
Greedy, 1000,100,10,12,2,2,5,28,15,10296,12000,1.1655011655011656,0.041625041625041624
SingleFlow, 1000,100,10,12,2,2,5,28,6704,1000,12000,12.0,0.42857142857142855
CliqueFlow, 1000,100,10,12,2,2,5,28,7974,813,12000,14.760147601476016,0.5271481286241434
Seq, 1000,100,10,12,2,2,5,31,3,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,14,10171,12000,1.1798249926260937,0.03805887072987399
SingleFlow, 1000,100,10,12,2,2,5,31,7016,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,8172,745,12000,16.107382550335572,0.5195929854946959
Seq, 1000,100,10,12,2,2,5,31,3,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,17,10012,12000,1.1985617259288854,0.03866328148157695
SingleFlow, 1000,100,10,12,2,2,5,31,7037,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,7751,754,12000,15.915119363395226,0.5133909472062976
Seq, 1000,100,10,12,2,2,5,28,4,12000,12000,1.0,0.03571428571428571
Greedy, 1000,100,10,12,2,2,5,28,16,10371,12000,1.1570726063060457,0.041324021653787346
SingleFlow, 1000,100,10,12,2,2,5,28,6977,1000,12000,12.0,0.42857142857142855
CliqueFlow, 1000,100,10,12,2,2,5,28,8580,848,12000,14.150943396226415,0.5053908355795148
Seq, 1000,100,10,12,2,2,5,27,4,12000,12000,1.0,0.037037037037037035
Greedy, 1000,100,10,12,2,2,5,27,16,10870,12000,1.1039558417663293,0.04088725339875294
SingleFlow, 1000,100,10,12,2,2,5,27,7020,1000,12000,12.0,0.4444444444444444
CliqueFlow, 1000,100,10,12,2,2,5,27,9027,958,12000,12.526096033402922,0.4639294827186267
Seq, 1000,100,10,12,2,2,5,27,4,12000,12000,1.0,0.037037037037037035
Greedy, 1000,100,10,12,2,2,5,27,18,10810,12000,1.1100832562442182,0.041114194675711785
SingleFlow, 1000,100,10,12,2,2,5,27,7507,1000,12000,12.0,0.4444444444444444
CliqueFlow, 1000,100,10,12,2,2,5,27,9704,933,12000,12.861736334405144,0.4763606049779683
Seq, 1000,100,10,12,2,2,5,30,4,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,23,9889,12000,1.2134695115785217,0.04044898371928406
SingleFlow, 1000,100,10,12,2,2,5,30,7556,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,8099,768,12000,15.625,0.5208333333333334
Seq, 1000,100,10,12,2,2,5,33,4,12000,12000,1.0,0.030303030303030304
Greedy, 1000,100,10,12,2,2,5,33,14,9607,12000,1.2490892057874468,0.037851188054165055
SingleFlow, 1000,100,10,12,2,2,5,33,8071,1000,12000,12.0,0.36363636363636365
CliqueFlow, 1000,100,10,12,2,2,5,33,7975,744,12000,16.129032258064516,0.4887585532746823
Seq, 1000,100,10,12,2,2,5,34,3,12000,12000,1.0,0.029411764705882353
Greedy, 1000,100,10,12,2,2,5,34,18,9637,12000,1.245200788627166,0.036623552606681355
SingleFlow, 1000,100,10,12,2,2,5,34,7675,1000,12000,12.0,0.35294117647058826
CliqueFlow, 1000,100,10,12,2,2,5,34,7962,735,12000,16.3265306122449,0.4801920768307323
Seq, 1000,100,10,12,2,2,5,27,3,12000,12000,1.0,0.037037037037037035
Greedy, 1000,100,10,12,2,2,5,27,18,10743,12000,1.117006422786931,0.04137060825136781
SingleFlow, 1000,100,10,12,2,2,5,27,6957,1000,12000,12.0,0.4444444444444444
CliqueFlow, 1000,100,10,12,2,2,5,27,8650,950,12000,12.631578947368421,0.46783625730994155
Seq, 1000,100,10,12,2,2,5,35,4,12000,12000,1.0,0.02857142857142857
Greedy, 1000,100,10,12,2,2,5,35,14,9656,12000,1.2427506213753108,0.03550716061072316
SingleFlow, 1000,100,10,12,2,2,5,35,7793,1000,12000,12.0,0.34285714285714286
CliqueFlow, 1000,100,10,12,2,2,5,35,8930,739,12000,16.23815967523681,0.46394741929248023
Seq, 1000,100,10,12,2,2,5,30,3,12000,12000,1.0,0.03333333333333333
